"","X","age","waa","maa","naa","baa","ssb","faa","M","catch","Fmulti"
"102",102,3,331.662699435179,0.539018764724288,2.83145850872189,939.08917234141,506.186685641421,0.297179422243331,0.4,197.665979539596,1.4
"103",103,4,412.902622492188,1,1.41003218554733,582.205987210885,582.205987210885,0.343210397029721,0.4,138.477900207202,1.4
"104",104,5,488.537129231148,1,0.670589658541982,327.607946676196,327.607946676196,0.390224586156286,0.4,86.6614580789465,1.4
"105",105,6,558.952983830514,1,0.557018428086247,311.34711242739,311.34711242739,0.390224586156286,0.4,82.3600129526035,1.4
"106",106,0,49.999929782297,0,11.1076202363599,555.380231866414,0,0.0298186375652502,0.4,13.358582353689,1.5
"107",107,1,153.216789607144,0.0229022911586781,7.2269185571822,1107.28526008375,25.3593694221508,0.0482917281556344,0.4,42.7394721183432,1.5
"108",108,2,249.311861909448,0.0988148387896206,4.61596531381272,1150.81490689608,113.717589501628,0.12588345461101,0.4,111.446570084691,1.5
"109",109,3,338.776537897993,0.558737137190187,2.72818774809329,924.246000034766,516.410564118907,0.31840652383214,0.4,206.349098807467,1.5
"110",110,4,422.068303625125,1,1.33006928704029,561.380087684972,561.380087684972,0.367725425388986,0.4,141.421479768627,1.5
"111",111,5,499.613079384797,1,0.617241828752676,308.382090788228,308.382090788228,0.418097770881735,0.4,86.2736052926124,1.5
"112",112,6,571.807397696133,1,0.487481578087407,278.745572590964,278.745572590964,0.418097770881735,0.4,77.9824322654671,1.5
"113",113,0,49.999929782297,0,10.8501371720617,542.506096731374,0,0.0318065467362669,0.4,13.9050914441981,1.6
"114",114,1,155.647943406203,0.0230261209319483,7.04537360911629,1096.59791278729,25.2503961535622,0.0515111766993434,0.4,45.0767393224579,1.6
"115",115,2,254.006424036323,0.10367783456066,4.48554497651372,1139.35723933834,118.126091365611,0.13427568491841,0.4,117.210634128372,1.6
"116",116,3,345.578337033242,0.577987040521071,2.62894944058641,908.507975822323,525.105836235333,0.33963362542095,0.4,214.197978287656,1.6
