"","R","SSB","SPR","YPR","B","SY","SPR0","pSPR","Fmulti","Scenario"
"189",3.46192685272649e-05,0.00420102113132674,121.349217070204,117.166860394996,0.0205932643173663,0.00568966980806168,671.004205498092,0.180847178118839,8.7,"B"
"190",3.82471246793121e-05,0.00464125901827418,121.349227090648,117.166860394996,0.0229204362208236,0.00635844671875998,671.004205498092,0.180847193052344,8.8,"B"
"191",5.73834545269928e-05,0.00696344088771239,121.349279946833,117.166860394996,0.0346425240733694,0.00964915628282464,671.004205498092,0.180847271824107,8.9,"B"
"192",3.93391675467778e-05,0.00477377769485032,121.349230106963,117.166860394996,0.02392371413432,0.00669030261721977,671.004205498092,0.180847197547569,9,"B"
"193",5.15341999494011e-05,0.00625363722390178,121.349263790685,117.166860394996,0.0315691205757636,0.00886345382204797,671.004205498092,0.180847247746542,9.1,"B"
"194",3.37758195830908e-05,0.00409866918362578,121.349214740527,117.166860394996,0.020841023225708,0.00587447667729152,671.004205498092,0.180847174646913,9.2,"B"
"195",4.52147808083244e-05,0.00548677957433339,121.349246335907,117.166860394996,0.028101105598053,0.00795187941208842,671.004205498092,0.180847221733623,9.3,"B"
"196",5.3777909639526e-05,0.00652591007623737,121.349269988005,117.166860394996,0.0336635884242009,0.00956290600074678,671.004205498092,0.18084725698243,9.4,"B"
"197",3.75375698178274e-05,0.00455515501068659,121.349225130798,117.166860394996,0.0236657332727564,0.00674869313763487,671.004205498092,0.180847190131572,9.5,"B"
"198",4.74645135611347e-05,0.00575978324328645,121.349252549861,117.166860394996,0.0301373327874047,0.00862704702252845,671.004205498092,0.180847230994302,9.6,"B"
"199",3.0684787645162e-05,0.00372357462324305,121.349206202838,117.166860394996,0.0196211888042762,0.00563803742211992,671.004205498092,0.180847161923164,9.7,"B"
"200",4.19844621409535e-05,0.0050947824640203,121.349237413491,117.166860394996,0.0270360044710042,0.00779791194918032,671.004205498092,0.180847208436515,9.8,"B"
"201",4.26222911546839e-05,0.005172182603526,121.349239175229,117.166860394996,0.027639339323759,0.00800174643619172,671.004205498092,0.180847211062039,9.9,"B"
"202",2.99246302378042e-05,0.00363133006244067,121.349204103219,117.166860394996,0.0195407896796729,0.00567817673560306,671.004205498092,0.180847158794095,10,"B"
"203",36.2845105577494,25288.7717015766,696.957773795176,0,39480.7552845132,0,696.957795469759,0.999999968901155,0,"C"
"204",35.7622135712845,23331.6891734583,652.41177330792,13.8339812174322,37282.9930241477,494.73377657502,696.957795469759,0.936085050699787,0.1,"C"
"205",35.2418780804648,21615.8306109789,613.356375662651,25.6571619796689,35328.4739883916,904.206563818718,696.957795469759,0.880048088491844,0.2,"C"
"206",34.7235073307253,20099.2256400889,578.836275052895,35.8415216182023,33575.207764997,1244.54287322107,696.957795469759,0.830518402714402,0.3,"C"
"207",34.2071038754708,18749.1052863528,548.105602701939,44.6759208980882,31990.4242182878,1528.233708207,696.957795469759,0.786425815543837,0.4,"C"
"208",33.6926403348668,17539.4460803532,520.572027185488,52.3877539247775,30548.0607177203,1765.08146637,696.957795469759,0.746920445641355,0.5,"C"
